baggage_id,beacon_id
4170406053,AviAI_v1_2648
398412786,AviAI_v1_2649
8343265921,AviAI_v1_2650
5114788802,AviAI_v1_2651
5411077272,AviAI_v1_2652
1125074570,AviAI_v1_2653
3449308046,AviAI_v1_2654
8931759121,AviAI_v1_2655
3446485298,AviAI_v1_2656
405784754,AviAI_v1_2657
4388152150,AviAI_v1_2658
6266972191,AviAI_v1_2659
1600001872,AviAI_v1_2660
8099958413,AviAI_v1_2661
2858486159,AviAI_v1_2662
7104617904,AviAI_v1_2663
2406779901,AviAI_v1_2664
2164266936,AviAI_v1_2665
5429015888,AviAI_v1_2666
3315498820,AviAI_v1_2667
5141628518,AviAI_v1_2668
8284094034,AviAI_v1_2669
8183165223,AviAI_v1_2670
1652520192,AviAI_v1_2671
2914951252,AviAI_v1_2672
6715524077,AviAI_v1_2673
4041774368,AviAI_v1_2674
1872266694,AviAI_v1_2675
7785551811,AviAI_v1_2676
5903844550,AviAI_v1_2677
4685855730,AviAI_v1_2678
9774548946,AviAI_v1_2679
4499934771,AviAI_v1_2680
9255807179,AviAI_v1_2681
603242306,AviAI_v1_2682
9615428359,AviAI_v1_2683
2690746544,AviAI_v1_2684
4468501793,AviAI_v1_2685
7652252124,AviAI_v1_2686
3540970676,AviAI_v1_2687
6188841020,AviAI_v1_2688
5080684241,AviAI_v1_2689
6798305473,AviAI_v1_2690
2863626199,AviAI_v1_2691
1470001430,AviAI_v1_2692
5656366012,AviAI_v1_2693
8481810117,AviAI_v1_2694
2078764112,AviAI_v1_2695
7605030121,AviAI_v1_2696
2201104297,AviAI_v1_2697
6141825093,AviAI_v1_2698
8085696771,AviAI_v1_2699
4538355760,AviAI_v1_2700
1241053361,AviAI_v1_2701
8342957047,AviAI_v1_2702
653388270,AviAI_v1_2703
3051896351,AviAI_v1_2704
1410402794,AviAI_v1_2705
4204420009,AviAI_v1_2706
4376950889,AviAI_v1_2707
4254214581,AviAI_v1_2708
1406067078,AviAI_v1_2709
7697509634,AviAI_v1_2710
4467612656,AviAI_v1_2711
1394264200,AviAI_v1_2712
8504230143,AviAI_v1_2713
927203337,AviAI_v1_2714
8089854615,AviAI_v1_2715
2913343027,AviAI_v1_2716
8155340111,AviAI_v1_2717
8825955571,AviAI_v1_2718
8090579943,AviAI_v1_2719
8536564435,AviAI_v1_2720
5478123564,AviAI_v1_2721
2883951208,AviAI_v1_2722
7066875169,AviAI_v1_2723
6912539308,AviAI_v1_2724
1940400079,AviAI_v1_2725
8510506248,AviAI_v1_2726
7789088142,AviAI_v1_2727
4268435165,AviAI_v1_2728
9995565785,AviAI_v1_2729
6025361998,AviAI_v1_2730
1559684560,AviAI_v1_2731
6456287276,AviAI_v1_2732
5570643402,AviAI_v1_2733
8772039489,AviAI_v1_2734
9316301702,AviAI_v1_2735
9589187108,AviAI_v1_2736
582953738,AviAI_v1_2737
34358193,AviAI_v1_2738
4002118254,AviAI_v1_2739
5728243179,AviAI_v1_2740
5374686855,AviAI_v1_2741
2206874621,AviAI_v1_2742
3155502496,AviAI_v1_2743
1549162213,AviAI_v1_2744
4450445603,AviAI_v1_2745
9224800276,AviAI_v1_2746
4889290049,AviAI_v1_2747
8611110173,AviAI_v1_2748
4773174152,AviAI_v1_2749
4211113546,AviAI_v1_2750
6833752186,AviAI_v1_2751
6824232798,AviAI_v1_2752
8063526779,AviAI_v1_2753
4113387326,AviAI_v1_2754
762658709,AviAI_v1_2755
6664335425,AviAI_v1_2756
3233367909,AviAI_v1_2757
5696680916,AviAI_v1_2758
700960801,AviAI_v1_2759
8658258590,AviAI_v1_2760
514669511,AviAI_v1_2761
6879457775,AviAI_v1_2762
6335874770,AviAI_v1_2763
4912218287,AviAI_v1_2764
5719851340,AviAI_v1_2765
6771458,AviAI_v1_2766
7265168475,AviAI_v1_2767
328470761,AviAI_v1_2768
9152830031,AviAI_v1_2769
5445847948,AviAI_v1_2770
8891092212,AviAI_v1_2771
5103632322,AviAI_v1_2772
1701524823,AviAI_v1_2773
1039852526,AviAI_v1_2774
8795496803,AviAI_v1_2775
2934832759,AviAI_v1_2776
9143107616,AviAI_v1_2777
933126234,AviAI_v1_2778
6843707209,AviAI_v1_2779
5425460950,AviAI_v1_2780
2069339114,AviAI_v1_2781
5365215285,AviAI_v1_2782
3576140490,AviAI_v1_2783
7629553919,AviAI_v1_2784
5407102026,AviAI_v1_2785
4274123870,AviAI_v1_2786
8845336263,AviAI_v1_2787
7082648798,AviAI_v1_2788
3233308585,AviAI_v1_2789
265168775,AviAI_v1_2790
9912679063,AviAI_v1_2791
7735294674,AviAI_v1_2792
4381482698,AviAI_v1_2793
4381908533,AviAI_v1_2794
1712601981,AviAI_v1_2795
410534574,AviAI_v1_2796
5000374091,AviAI_v1_2797
8237307233,AviAI_v1_2798
8507123386,AviAI_v1_2799
5625653435,AviAI_v1_2800
4592390156,AviAI_v1_2801
5671604110,AviAI_v1_2802
6620975478,AviAI_v1_2803
7894268340,AviAI_v1_2804
2665954768,AviAI_v1_2805
6944715646,AviAI_v1_2806
3201528102,AviAI_v1_2807
8424206637,AviAI_v1_2808
9359913830,AviAI_v1_2809
118995876,AviAI_v1_2810
2718704993,AviAI_v1_2811
8634673665,AviAI_v1_2812
3753868659,AviAI_v1_2813
7655124345,AviAI_v1_2814
5382621374,AviAI_v1_2815
5829840013,AviAI_v1_2816
5524599423,AviAI_v1_2817
5281485244,AviAI_v1_2818
1189957446,AviAI_v1_2819
4368430208,AviAI_v1_2820
1868802709,AviAI_v1_2821
8515695478,AviAI_v1_2822
6884359381,AviAI_v1_2823
7062691715,AviAI_v1_2824
9626461214,AviAI_v1_2825
9735686408,AviAI_v1_2826
6041158785,AviAI_v1_2827
4357062552,AviAI_v1_2828
4496295425,AviAI_v1_2829
7271160679,AviAI_v1_2830
6033534275,AviAI_v1_2831
5223284919,AviAI_v1_2832
1623335384,AviAI_v1_2833
6218857072,AviAI_v1_2834
3057054511,AviAI_v1_2835
7724316460,AviAI_v1_2836
1282874027,AviAI_v1_2837
3774655001,AviAI_v1_2838
6741317025,AviAI_v1_2839
7106662969,AviAI_v1_2840
1438046353,AviAI_v1_2841
5500359141,AviAI_v1_2842
2534432208,AviAI_v1_2843
5800479694,AviAI_v1_2844
6691999111,AviAI_v1_2845
13355693,AviAI_v1_2846
9138253658,AviAI_v1_2847
1149616613,AviAI_v1_2848
8941778763,AviAI_v1_2849
405990314,AviAI_v1_2850
2315750250,AviAI_v1_2851
3953288118,AviAI_v1_2852
8404596155,AviAI_v1_2853
1847589514,AviAI_v1_2854
3083051169,AviAI_v1_2855
1282192986,AviAI_v1_2856
7421480983,AviAI_v1_2857
3728204808,AviAI_v1_2858
6482357318,AviAI_v1_2859
4447762672,AviAI_v1_2860
1176417906,AviAI_v1_2861
6308923893,AviAI_v1_2862
2346806886,AviAI_v1_2863
7735964685,AviAI_v1_2864
151203865,AviAI_v1_2865
273252453,AviAI_v1_2866
3571491972,AviAI_v1_2867
6050794617,AviAI_v1_2868
4984471556,AviAI_v1_2869
9677443095,AviAI_v1_2870
9417614025,AviAI_v1_2871
1715507897,AviAI_v1_2872
5573400164,AviAI_v1_2873
3015194752,AviAI_v1_2874
549380633,AviAI_v1_2875
3345848001,AviAI_v1_2876
9738936285,AviAI_v1_2877
7911176484,AviAI_v1_2878
1342380256,AviAI_v1_2879
9504971875,AviAI_v1_2880
8574274032,AviAI_v1_2881
2586630868,AviAI_v1_2882
7640803165,AviAI_v1_2883
8360652746,AviAI_v1_2884
6971329924,AviAI_v1_2885
9158221462,AviAI_v1_2886
1766632627,AviAI_v1_2887
6358270753,AviAI_v1_2888
9063078205,AviAI_v1_2889
1486198786,AviAI_v1_2890
199628725,AviAI_v1_2891
400749813,AviAI_v1_2892
2177787651,AviAI_v1_2893
3299228022,AviAI_v1_2894
3002785386,AviAI_v1_2895
7515995481,AviAI_v1_2896
461906161,AviAI_v1_2897
1214308786,AviAI_v1_2898
182046244,AviAI_v1_2899
1607692943,AviAI_v1_2900
3620522649,AviAI_v1_2901
8250329400,AviAI_v1_2902
887332431,AviAI_v1_2903
7103177963,AviAI_v1_2904
9054046994,AviAI_v1_2905
7353838426,AviAI_v1_2906
1781088490,AviAI_v1_2907
9113236662,AviAI_v1_2908
4246386803,AviAI_v1_2909
896297394,AviAI_v1_2910
9130930433,AviAI_v1_2911
7689635597,AviAI_v1_2912
1024017933,AviAI_v1_2913
2348977319,AviAI_v1_2914
5641376018,AviAI_v1_2915
9573133736,AviAI_v1_2916
1415692973,AviAI_v1_2917
3698158270,AviAI_v1_2918
6873832976,AviAI_v1_2919
7825664551,AviAI_v1_2920
6475968077,AviAI_v1_2921
9399297256,AviAI_v1_2922
3422254261,AviAI_v1_2923
5586118065,AviAI_v1_2924
8999184311,AviAI_v1_2925
4502270543,AviAI_v1_2926
3074862414,AviAI_v1_2927
9787891071,AviAI_v1_2928
27461495,AviAI_v1_2929
9277163956,AviAI_v1_2930
9489553678,AviAI_v1_2931
1392961007,AviAI_v1_2932
7841596924,AviAI_v1_2933
7448418820,AviAI_v1_2934
2691634396,AviAI_v1_2935
9046942145,AviAI_v1_2936
5511248554,AviAI_v1_2937
5819504699,AviAI_v1_2938
6113953447,AviAI_v1_2939
6011915296,AviAI_v1_2940
9241452064,AviAI_v1_2941
4396542367,AviAI_v1_2942
405022346,AviAI_v1_2943
97275871,AviAI_v1_2944
1100821784,AviAI_v1_2945
4279514765,AviAI_v1_2946
9959633057,AviAI_v1_2947
4777552511,AviAI_v1_2948
5421376822,AviAI_v1_2949
8436621366,AviAI_v1_2950
2660236613,AviAI_v1_2951
1915511251,AviAI_v1_2952
7601240670,AviAI_v1_2953
8906299972,AviAI_v1_2954
5278792383,AviAI_v1_2955
9863702839,AviAI_v1_2956
4914755930,AviAI_v1_2957
6891212560,AviAI_v1_2958
9850110600,AviAI_v1_2959
3692748460,AviAI_v1_2960
3918551557,AviAI_v1_2961
1984445446,AviAI_v1_2962
8187287352,AviAI_v1_2963
6899587843,AviAI_v1_2964
6660036488,AviAI_v1_2965
2822737556,AviAI_v1_2966
4151486393,AviAI_v1_2967
3333076914,AviAI_v1_2968
1390156441,AviAI_v1_2969
6012152041,AviAI_v1_2970
2523170891,AviAI_v1_2971
3156815187,AviAI_v1_2972
3597263106,AviAI_v1_2973
5827008676,AviAI_v1_2974
413297450,AviAI_v1_2975
997899057,AviAI_v1_2976
3195527119,AviAI_v1_2977
3031220181,AviAI_v1_2978
3900267633,AviAI_v1_2979
2230929363,AviAI_v1_2980
6920323659,AviAI_v1_2981
8529050186,AviAI_v1_2982
7622391717,AviAI_v1_2983
9477951840,AviAI_v1_2984
2307803427,AviAI_v1_2985
3440662246,AviAI_v1_2986
7915518575,AviAI_v1_2987
2830830891,AviAI_v1_2988
8535473921,AviAI_v1_2989
5706665600,AviAI_v1_2990
3229098046,AviAI_v1_2991
6867696661,AviAI_v1_2992
6526283847,AviAI_v1_2993
9949084349,AviAI_v1_2994
8352596452,AviAI_v1_2995
9030085561,AviAI_v1_2996
4539978981,AviAI_v1_2997
6028143364,AviAI_v1_2998
1601380812,AviAI_v1_2999
5026521096,AviAI_v1_3000
7037281140,AviAI_v1_3001
8373506600,AviAI_v1_3002
6441435910,AviAI_v1_3003
6365151210,AviAI_v1_3004
6129147081,AviAI_v1_3005
8241257993,AviAI_v1_3006
4689090824,AviAI_v1_3007
3511658720,AviAI_v1_3008
6248279,AviAI_v1_3009
4391969510,AviAI_v1_3010
6067989537,AviAI_v1_3011
524583418,AviAI_v1_3012
102035201,AviAI_v1_3013
277947878,AviAI_v1_3014
4974747683,AviAI_v1_3015
3902644164,AviAI_v1_3016
7168715769,AviAI_v1_3017
3168619835,AviAI_v1_3018
3672552022,AviAI_v1_3019
9910004615,AviAI_v1_3020
2011946409,AviAI_v1_3021
2680888621,AviAI_v1_3022
833938761,AviAI_v1_3023
6532940012,AviAI_v1_3024
6675610802,AviAI_v1_3025
6124849710,AviAI_v1_3026
947949835,AviAI_v1_3027
9627266908,AviAI_v1_3028
3102017422,AviAI_v1_3029
3756656395,AviAI_v1_3030
4665185145,AviAI_v1_3031
6902108956,AviAI_v1_3032
1493220146,AviAI_v1_3033
5764962574,AviAI_v1_3034
2263953906,AviAI_v1_3035
6025272795,AviAI_v1_3036
5705834162,AviAI_v1_3037
9491030320,AviAI_v1_3038
5892217947,AviAI_v1_3039
1402107395,AviAI_v1_3040
11529395,AviAI_v1_3041
8954996203,AviAI_v1_3042
9357599785,AviAI_v1_3043
4314198726,AviAI_v1_3044
6210920410,AviAI_v1_3045
8288025379,AviAI_v1_3046
1557695471,AviAI_v1_3047
6859884722,AviAI_v1_3048
1823940562,AviAI_v1_3049
288726358,AviAI_v1_3050
3039871099,AviAI_v1_3051
7036154006,AviAI_v1_3052
5607279516,AviAI_v1_3053
3626161260,AviAI_v1_3054
4018495684,AviAI_v1_3055
6038843996,AviAI_v1_3056
8511007596,AviAI_v1_3057
5494504481,AviAI_v1_3058
2971859600,AviAI_v1_3059
7317769045,AviAI_v1_3060
214053514,AviAI_v1_3061
6349480088,AviAI_v1_3062
1539469657,AviAI_v1_3063
3457273849,AviAI_v1_3064
9598507688,AviAI_v1_3065
9777464991,AviAI_v1_3066
253388119,AviAI_v1_3067
5865016669,AviAI_v1_3068
9470334155,AviAI_v1_3069
4230111185,AviAI_v1_3070
1891825941,AviAI_v1_3071
1624602864,AviAI_v1_3072
2624915249,AviAI_v1_3073
2724948613,AviAI_v1_3074
9429823400,AviAI_v1_3075
894186114,AviAI_v1_3076
8427736569,AviAI_v1_3077
4632861371,AviAI_v1_3078
2574101466,AviAI_v1_3079
1093794297,AviAI_v1_3080
4257227019,AviAI_v1_3081
5890658117,AviAI_v1_3082
9573937750,AviAI_v1_3083
8761042152,AviAI_v1_3084
6921920417,AviAI_v1_3085
5046349257,AviAI_v1_3086
7315092408,AviAI_v1_3087
783891645,AviAI_v1_3088
9982342072,AviAI_v1_3089
4861953835,AviAI_v1_3090
8516308755,AviAI_v1_3091
2694475144,AviAI_v1_3092
693047392,AviAI_v1_3093
8685202230,AviAI_v1_3094
4687610631,AviAI_v1_3095
3074584107,AviAI_v1_3096
3196542665,AviAI_v1_3097
3829728849,AviAI_v1_3098
1477721161,AviAI_v1_3099
9836842077,AviAI_v1_3100
4572707549,AviAI_v1_3101
7554595342,AviAI_v1_3102
2732646942,AviAI_v1_3103
7335177905,AviAI_v1_3104
6410034020,AviAI_v1_3105
4731442279,AviAI_v1_3106
5779457644,AviAI_v1_3107
323418721,AviAI_v1_3108
5548431161,AviAI_v1_3109
9616117193,AviAI_v1_3110
1251725244,AviAI_v1_3111
1580438927,AviAI_v1_3112
5120374571,AviAI_v1_3113
7120283839,AviAI_v1_3114
5163819138,AviAI_v1_3115
5480519591,AviAI_v1_3116
2390320350,AviAI_v1_3117
5278851152,AviAI_v1_3118
2455278178,AviAI_v1_3119
734813608,AviAI_v1_3120
8251513414,AviAI_v1_3121
6883039433,AviAI_v1_3122
5770172447,AviAI_v1_3123
630497829,AviAI_v1_3124
1977840725,AviAI_v1_3125
9631678617,AviAI_v1_3126
1994497754,AviAI_v1_3127
9462147660,AviAI_v1_3128
5477229269,AviAI_v1_3129
3642836180,AviAI_v1_3130
9185381392,AviAI_v1_3131
7032620348,AviAI_v1_3132
1385996551,AviAI_v1_3133
1408653545,AviAI_v1_3134
1104678947,AviAI_v1_3135
4407008403,AviAI_v1_3136
6794544775,AviAI_v1_3137
1715774368,AviAI_v1_3138
6754701609,AviAI_v1_3139
6470582073,AviAI_v1_3140
7837739146,AviAI_v1_3141
7961327537,AviAI_v1_3142
600650289,AviAI_v1_3143
1537435186,AviAI_v1_3144
7126773302,AviAI_v1_3145
4929842429,AviAI_v1_3146
196183043,AviAI_v1_3147
9466335557,AviAI_v1_3148
7476046412,AviAI_v1_3149
3536639778,AviAI_v1_3150
1504702411,AviAI_v1_3151
8597393954,AviAI_v1_3152
3880664066,AviAI_v1_3153
7388090762,AviAI_v1_3154
7295230344,AviAI_v1_3155
2573134132,AviAI_v1_3156
3644446367,AviAI_v1_3157
234799982,AviAI_v1_3158
8372949867,AviAI_v1_3159
1936604024,AviAI_v1_3160
4539873671,AviAI_v1_3161
3463381553,AviAI_v1_3162
3302580759,AviAI_v1_3163
8954560603,AviAI_v1_3164
3368435514,AviAI_v1_3165
8464819640,AviAI_v1_3166
6528182203,AviAI_v1_3167
7557635839,AviAI_v1_3168
1961652585,AviAI_v1_3169
1627018820,AviAI_v1_3170
9143458830,AviAI_v1_3171
9190266499,AviAI_v1_3172
1758665504,AviAI_v1_3173
9829750372,AviAI_v1_3174
5769454955,AviAI_v1_3175
1308430220,AviAI_v1_3176
4778708591,AviAI_v1_3177
90449172,AviAI_v1_3178
8103763625,AviAI_v1_3179
5711976312,AviAI_v1_3180
5445537861,AviAI_v1_3181
7234965838,AviAI_v1_3182
6389559399,AviAI_v1_3183
1228402559,AviAI_v1_3184
9124185827,AviAI_v1_3185
6652869033,AviAI_v1_3186
387934054,AviAI_v1_3187
8472239649,AviAI_v1_3188
1840190118,AviAI_v1_3189
4990438400,AviAI_v1_3190
5835392699,AviAI_v1_3191
9372387302,AviAI_v1_3192
962493637,AviAI_v1_3193
8368449599,AviAI_v1_3194
3397909327,AviAI_v1_3195
8957855719,AviAI_v1_3196
7330744435,AviAI_v1_3197
6220847299,AviAI_v1_3198
9711676058,AviAI_v1_3199
8817102183,AviAI_v1_3200
9757417543,AviAI_v1_3201
489049065,AviAI_v1_3202
895689237,AviAI_v1_3203
6032135044,AviAI_v1_3204
6298056829,AviAI_v1_3205
8909807577,AviAI_v1_3206
814690705,AviAI_v1_3207
5480359584,AviAI_v1_3208
5360601922,AviAI_v1_3209
9534128314,AviAI_v1_3210
8228081339,AviAI_v1_3211
5197346688,AviAI_v1_3212
7558356386,AviAI_v1_3213
1173639355,AviAI_v1_3214
3451174114,AviAI_v1_3215
3537220981,AviAI_v1_3216
7401382598,AviAI_v1_3217
7393049454,AviAI_v1_3218
1576996856,AviAI_v1_3219
7684394030,AviAI_v1_3220
7548110927,AviAI_v1_3221
9727767274,AviAI_v1_3222
1413681633,AviAI_v1_3223
53382557,AviAI_v1_3224
4450856251,AviAI_v1_3225
9763996735,AviAI_v1_3226
6833820204,AviAI_v1_3227
503773509,AviAI_v1_3228
7439766797,AviAI_v1_3229
5179696745,AviAI_v1_3230
9894990105,AviAI_v1_3231
8261120321,AviAI_v1_3232
9605602627,AviAI_v1_3233
4958091538,AviAI_v1_3234
9250118426,AviAI_v1_3235
6949085774,AviAI_v1_3236
3102264087,AviAI_v1_3237
8655897814,AviAI_v1_3238
5311613183,AviAI_v1_3239
5693636539,AviAI_v1_3240
8458032187,AviAI_v1_3241
7323806083,AviAI_v1_3242
187689468,AviAI_v1_3243
7550522326,AviAI_v1_3244
5363605535,AviAI_v1_3245
2663674690,AviAI_v1_3246
7153644406,AviAI_v1_3247
4948113303,AviAI_v1_3248
4447332072,AviAI_v1_3249
2102462999,AviAI_v1_3250
4230398479,AviAI_v1_3251
6428399616,AviAI_v1_3252
9757152457,AviAI_v1_3253
2192706785,AviAI_v1_3254
7829332769,AviAI_v1_3255
6423519005,AviAI_v1_3256
4875320902,AviAI_v1_3257
3563485635,AviAI_v1_3258
5055701747,AviAI_v1_3259
593975503,AviAI_v1_3260
8595536928,AviAI_v1_3261
4473671146,AviAI_v1_3262
4077229256,AviAI_v1_3263
4281758941,AviAI_v1_3264
993281753,AviAI_v1_3265
9084397688,AviAI_v1_3266
6205119411,AviAI_v1_3267
7273403878,AviAI_v1_3268
2105661734,AviAI_v1_3269
9463144715,AviAI_v1_3270
6875009541,AviAI_v1_3271
9527845998,AviAI_v1_3272
6066673809,AviAI_v1_3273
8106756642,AviAI_v1_3274
4174526033,AviAI_v1_3275
8497614774,AviAI_v1_3276
6409943580,AviAI_v1_3277
200316577,AviAI_v1_3278
6288844381,AviAI_v1_3279
1620398485,AviAI_v1_3280
9808505217,AviAI_v1_3281
1299540175,AviAI_v1_3282
5380822201,AviAI_v1_3283
6957160655,AviAI_v1_3284
8317181026,AviAI_v1_3285
64417567,AviAI_v1_3286
2156250153,AviAI_v1_3287
7712151900,AviAI_v1_3288
8767851340,AviAI_v1_3289
9180733953,AviAI_v1_3290
3738989975,AviAI_v1_3291
8095349974,AviAI_v1_3292
5004791588,AviAI_v1_3293
593477960,AviAI_v1_3294
6972618087,AviAI_v1_3295
4302664355,AviAI_v1_3296
1503820562,AviAI_v1_3297
5855578880,AviAI_v1_3298
5160933764,AviAI_v1_3299
4424588469,AviAI_v1_3300
7569637873,AviAI_v1_3301
6633826596,AviAI_v1_3302
8758809725,AviAI_v1_3303
9503043963,AviAI_v1_3304
5717853244,AviAI_v1_3305
3615630059,AviAI_v1_3306
4617887365,AviAI_v1_3307
441767901,AviAI_v1_3308
3012935888,AviAI_v1_3309
5961406713,AviAI_v1_3310
207170297,AviAI_v1_3311
1744951428,AviAI_v1_3312
1892589628,AviAI_v1_3313
1629827389,AviAI_v1_3314
7596027549,AviAI_v1_3315
6773826711,AviAI_v1_3316
253932112,AviAI_v1_3317
5997795214,AviAI_v1_3318
2090798041,AviAI_v1_3319
1476979543,AviAI_v1_3320
5779996449,AviAI_v1_3321
6510742267,AviAI_v1_3322
4608120497,AviAI_v1_3323
7616735501,AviAI_v1_3324
2218618566,AviAI_v1_3325
6480893551,AviAI_v1_3326
9069626559,AviAI_v1_3327
7114627975,AviAI_v1_3328
8918952711,AviAI_v1_3329
1793874971,AviAI_v1_3330
1285010788,AviAI_v1_3331
1576809516,AviAI_v1_3332
8768754204,AviAI_v1_3333
2626674550,AviAI_v1_3334
3800293685,AviAI_v1_3335
167384343,AviAI_v1_3336
5064068761,AviAI_v1_3337
8073870533,AviAI_v1_3338
5458232297,AviAI_v1_3339
6134633772,AviAI_v1_3340
347327852,AviAI_v1_3341
6229114312,AviAI_v1_3342
9196098301,AviAI_v1_3343
7199177830,AviAI_v1_3344
5915139808,AviAI_v1_3345
5999327777,AviAI_v1_3346
4431558595,AviAI_v1_3347
4209726845,AviAI_v1_3348
716084860,AviAI_v1_3349
755816386,AviAI_v1_3350
9501334148,AviAI_v1_3351
8538160899,AviAI_v1_3352
4911987542,AviAI_v1_3353
3961576326,AviAI_v1_3354
2424358605,AviAI_v1_3355
4633842793,AviAI_v1_3356
5649992138,AviAI_v1_3357
7020412974,AviAI_v1_3358
9905291343,AviAI_v1_3359
578502818,AviAI_v1_3360
4863313835,AviAI_v1_3361
9551102,AviAI_v1_3362
8942205619,AviAI_v1_3363
7199682371,AviAI_v1_3364
3317164186,AviAI_v1_3365
711070822,AviAI_v1_3366
4955109719,AviAI_v1_3367
144731578,AviAI_v1_3368
8548610741,AviAI_v1_3369
7508287084,AviAI_v1_3370
1092275076,AviAI_v1_3371
1246040686,AviAI_v1_3372
4140501472,AviAI_v1_3373
9396606327,AviAI_v1_3374
7168319824,AviAI_v1_3375
1767426464,AviAI_v1_3376
3306476392,AviAI_v1_3377
49847075,AviAI_v1_3378
1892300157,AviAI_v1_3379
8376812290,AviAI_v1_3380
3886372095,AviAI_v1_3381
5205647526,AviAI_v1_3382
991214997,AviAI_v1_3383
3601306859,AviAI_v1_3384
4140143079,AviAI_v1_3385
7560484114,AviAI_v1_3386
3499125139,AviAI_v1_3387
4022768932,AviAI_v1_3388
8343729984,AviAI_v1_3389
1197413624,AviAI_v1_3390
1391258375,AviAI_v1_3391
7952741449,AviAI_v1_3392
8861307283,AviAI_v1_3393
3369705551,AviAI_v1_3394
3148372924,AviAI_v1_3395
4252921004,AviAI_v1_3396
1878757217,AviAI_v1_3397
4936006347,AviAI_v1_3398
4090342292,AviAI_v1_3399
3239578673,AviAI_v1_3400
8753561323,AviAI_v1_3401
5078711270,AviAI_v1_3402
6683517371,AviAI_v1_3403
1767501491,AviAI_v1_3404
8012165477,AviAI_v1_3405
1114707158,AviAI_v1_3406
1393410767,AviAI_v1_3407
4205470112,AviAI_v1_3408
2803320659,AviAI_v1_3409
8861966608,AviAI_v1_3410
4335408445,AviAI_v1_3411
9641906688,AviAI_v1_3412
4384068559,AviAI_v1_3413
8320881831,AviAI_v1_3414
5198119357,AviAI_v1_3415
9567436187,AviAI_v1_3416
9995107727,AviAI_v1_3417
1896694855,AviAI_v1_3418
3620431038,AviAI_v1_3419
4022994137,AviAI_v1_3420
4022904856,AviAI_v1_3421
6439355658,AviAI_v1_3422
3828609163,AviAI_v1_3423
4332640354,AviAI_v1_3424
335760470,AviAI_v1_3425
6116615944,AviAI_v1_3426
4488286579,AviAI_v1_3427
7773825148,AviAI_v1_3428
1729811541,AviAI_v1_3429
4695271452,AviAI_v1_3430
4473773724,AviAI_v1_3431
1002183215,AviAI_v1_3432
20880211,AviAI_v1_3433
7907179213,AviAI_v1_3434
2567660335,AviAI_v1_3435
4158115811,AviAI_v1_3436
4801657711,AviAI_v1_3437
9801970901,AviAI_v1_3438
8939827656,AviAI_v1_3439
3447055050,AviAI_v1_3440
383567466,AviAI_v1_3441
9454823681,AviAI_v1_3442
6353154751,AviAI_v1_3443
9489161003,AviAI_v1_3444
426198298,AviAI_v1_3445
6076303864,AviAI_v1_3446
6597978559,AviAI_v1_3447
35159251,AviAI_v1_3448
3848529930,AviAI_v1_3449
9047776728,AviAI_v1_3450
3127391019,AviAI_v1_3451
7947794981,AviAI_v1_3452
5804306189,AviAI_v1_3453
6604074607,AviAI_v1_3454
9225408832,AviAI_v1_3455
6551096673,AviAI_v1_3456
63661488,AviAI_v1_3457
3373420281,AviAI_v1_3458
1115843574,AviAI_v1_3459
2078294496,AviAI_v1_3460
9362548631,AviAI_v1_3461
5454077923,AviAI_v1_3462
9200308298,AviAI_v1_3463
6217100928,AviAI_v1_3464
143905801,AviAI_v1_3465
6615433822,AviAI_v1_3466
2678110483,AviAI_v1_3467
4140263914,AviAI_v1_3468
8014986892,AviAI_v1_3469
7966136386,AviAI_v1_3470
6199960649,AviAI_v1_3471
1058217385,AviAI_v1_3472
7952166191,AviAI_v1_3473
7668537741,AviAI_v1_3474
8469149715,AviAI_v1_3475
5284076182,AviAI_v1_3476
1525441904,AviAI_v1_3477
5778153873,AviAI_v1_3478
6987126180,AviAI_v1_3479
6952520297,AviAI_v1_3480
1072597482,AviAI_v1_3481
242412647,AviAI_v1_3482
4575251404,AviAI_v1_3483
704706321,AviAI_v1_3484
330534454,AviAI_v1_3485
6273266050,AviAI_v1_3486
5729498421,AviAI_v1_3487
391582438,AviAI_v1_3488
1323016702,AviAI_v1_3489
5487872995,AviAI_v1_3490
2465256768,AviAI_v1_3491
1302152992,AviAI_v1_3492
2356934389,AviAI_v1_3493
10355867,AviAI_v1_3494
5628782786,AviAI_v1_3495
77560811,AviAI_v1_3496
4742646762,AviAI_v1_3497
2909877656,AviAI_v1_3498
6747414115,AviAI_v1_3499
7859973216,AviAI_v1_3500
7624973274,AviAI_v1_3501
6673975242,AviAI_v1_3502
4205564267,AviAI_v1_3503
6902835849,AviAI_v1_3504
5032525907,AviAI_v1_3505
9710343320,AviAI_v1_3506
5640419967,AviAI_v1_3507
6557834734,AviAI_v1_3508
4492225512,AviAI_v1_3509
7568908752,AviAI_v1_3510
5687341543,AviAI_v1_3511
9612934604,AviAI_v1_3512
8109617168,AviAI_v1_3513
3676611410,AviAI_v1_3514
7512091145,AviAI_v1_3515
2276488669,AviAI_v1_3516
7285522864,AviAI_v1_3517
7091630586,AviAI_v1_3518
6177518762,AviAI_v1_3519
7406865567,AviAI_v1_3520
1899973763,AviAI_v1_3521
4279790745,AviAI_v1_3522
3205060738,AviAI_v1_3523
2576509225,AviAI_v1_3524
7380413122,AviAI_v1_3525
8350024237,AviAI_v1_3526
